date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2000049,2000-02-18,MOD11A2,LST_Day_1km,,,,,,,,961,0,0.00
A2000057,2000-02-26,MOD11A2,LST_Day_1km,275.8000,285.8600,268244.8125,10.0600,281.4741,6.0109,2.4517,961,953,99.17
A2000065,2000-03-05,MOD11A2,LST_Day_1km,268.2400,281.2000,211711.2812,12.9600,276.0251,6.9949,2.6448,961,767,79.81
A2000073,2000-03-13,MOD11A2,LST_Day_1km,258.8600,283.4200,103999.3906,24.5600,278.8188,22.4549,4.7387,961,373,38.81
A2000081,2000-03-21,MOD11A2,LST_Day_1km,280.3800,291.6800,122821.8203,11.3000,284.9694,9.8191,3.1335,961,431,44.85
A2000089,2000-03-29,MOD11A2,LST_Day_1km,278.5200,292.0400,260471.3438,13.5200,286.2322,6.7345,2.5951,961,910,94.69
A2000097,2000-04-06,MOD11A2,LST_Day_1km,279.5200,295.7400,279215.5938,16.2200,290.5469,9.6296,3.1032,961,961,100.00
A2000105,2000-04-14,MOD11A2,LST_Day_1km,289.3200,297.7000,283778.4688,8.3800,295.2950,1.8885,1.3742,961,961,100.00
A2000113,2000-04-22,MOD11A2,LST_Day_1km,293.6600,302.2600,286889.5625,8.6000,298.5323,1.5953,1.2631,961,961,100.00
A2000121,2000-04-30,MOD11A2,LST_Day_1km,291.1000,301.7200,285048.1875,10.6200,296.6162,2.9385,1.7142,961,961,100.00
A2000129,2000-05-08,MOD11A2,LST_Day_1km,289.1400,299.7800,283183.1875,10.6400,294.6755,3.1271,1.7684,961,961,100.00
A2000137,2000-05-16,MOD11A2,LST_Day_1km,293.3400,306.9800,289221.8750,13.6400,300.9593,4.7271,2.1742,961,961,100.00
A2000145,2000-05-24,MOD11A2,LST_Day_1km,285.7600,302.9000,285613.1562,17.1400,297.8239,4.0648,2.0161,961,959,99.79
A2000153,2000-06-01,MOD11A2,LST_Day_1km,292.3200,302.7800,286277.2188,10.4600,297.8951,2.1404,1.4630,961,961,100.00
A2000161,2000-06-09,MOD11A2,LST_Day_1km,295.3200,304.4200,287440.4375,9.1000,299.1056,1.5287,1.2364,961,961,100.00
A2000169,2000-06-17,MOD11A2,LST_Day_1km,296.0200,305.5600,288222.8125,9.5400,299.9197,1.4461,1.2026,961,961,100.00
A2000177,2000-06-25,MOD11A2,LST_Day_1km,289.0200,302.1200,258089.3594,13.1000,295.2968,4.7585,2.1814,961,874,90.95
A2000185,2000-07-03,MOD11A2,LST_Day_1km,289.8800,300.3600,281181.5938,10.4800,295.6694,2.9549,1.7190,961,951,98.96
A2000193,2000-07-11,MOD11A2,LST_Day_1km,286.9800,299.1000,169580.6250,12.1200,292.3804,3.6614,1.9135,961,580,60.35
A2000201,2000-07-19,MOD11A2,LST_Day_1km,287.0200,308.0000,197581.6875,20.9800,296.6692,19.0675,4.3666,961,666,69.30
A2000209,2000-07-27,MOD11A2,LST_Day_1km,289.0200,301.6000,286043.8750,12.5800,297.9624,5.5254,2.3506,961,960,99.90
A2000217,2000-08-04,MOD11A2,LST_Day_1km,287.5400,295.2000,11286.8008,7.6600,289.4052,2.3755,1.5413,961,39,4.06
A2000225,2000-08-12,MOD11A2,LST_Day_1km,299.1000,305.5400,291166.6875,6.4400,302.9830,0.8628,0.9289,961,961,100.00
A2000233,2000-08-20,MOD11A2,LST_Day_1km,296.7400,306.1400,290154.5312,9.4000,301.9298,4.6341,2.1527,961,961,100.00
A2000241,2000-08-28,MOD11A2,LST_Day_1km,283.3000,298.4600,222204.5000,15.1600,292.3743,13.5610,3.6825,961,760,79.08
A2000249,2000-09-05,MOD11A2,LST_Day_1km,287.0600,299.2000,280692.2812,12.1400,292.0835,5.4108,2.3261,961,961,100.00
A2000257,2000-09-13,MOD11A2,LST_Day_1km,283.8000,297.6600,277435.1562,13.8600,291.1177,9.8870,3.1444,961,953,99.17
A2000265,2000-09-21,MOD11A2,LST_Day_1km,284.1800,291.6600,276929.3438,7.4800,288.1679,2.4750,1.5732,961,961,100.00
A2000273,2000-09-29,MOD11A2,LST_Day_1km,290.1800,295.7600,281806.7500,5.5800,293.2432,1.0089,1.0044,961,961,100.00
A2000281,2000-10-07,MOD11A2,LST_Day_1km,286.2400,297.3600,281659.9688,11.1200,293.0905,5.1143,2.2615,961,961,100.00
A2000289,2000-10-15,MOD11A2,LST_Day_1km,288.3200,296.1600,279256.8750,7.8400,290.5899,0.9638,0.9817,961,961,100.00
A2000297,2000-10-23,MOD11A2,LST_Day_1km,284.3000,288.8800,275654.1875,4.5800,286.8410,0.8199,0.9055,961,961,100.00
A2000305,2000-10-31,MOD11A2,LST_Day_1km,278.9600,289.1400,273453.3125,10.1800,285.1442,2.8697,1.6940,961,959,99.79
A2000313,2000-11-08,MOD11A2,LST_Day_1km,278.6400,284.8000,271132.1875,6.1600,282.1355,1.2418,1.1144,961,961,100.00
A2000321,2000-11-16,MOD11A2,LST_Day_1km,275.3400,282.7800,123520.5312,7.4400,280.7285,0.5514,0.7426,961,440,45.79
A2000329,2000-11-24,MOD11A2,LST_Day_1km,276.5000,281.8000,268262.3125,5.3000,279.1491,0.6046,0.7776,961,961,100.00
A2000337,2000-12-02,MOD11A2,LST_Day_1km,273.8800,281.1800,252355.9844,7.3000,277.9251,1.9937,1.4120,961,908,94.48
A2000345,2000-12-10,MOD11A2,LST_Day_1km,260.6200,283.1400,220599.5625,22.5200,277.8332,7.9960,2.8277,961,794,82.62
A2000353,2000-12-18,MOD11A2,LST_Day_1km,264.1600,272.6600,258052.9375,8.5000,268.8051,2.5153,1.5860,961,960,99.90
A2000361,2000-12-26,MOD11A2,LST_Day_1km,267.8000,273.8800,129186.3750,6.0800,270.2644,1.3613,1.1667,961,478,49.74
A2001001,2001-01-01,MOD11A2,LST_Day_1km,268.7600,275.5800,261167.2188,6.8200,271.7661,2.0711,1.4391,961,961,100.00
A2001009,2001-01-09,MOD11A2,LST_Day_1km,261.3000,271.2600,254983.4531,9.9600,265.3314,3.1661,1.7793,961,961,100.00
A2001017,2001-01-17,MOD11A2,LST_Day_1km,263.4000,270.1200,256248.1094,6.7200,266.6474,1.8543,1.3617,961,961,100.00
A2001025,2001-01-25,MOD11A2,LST_Day_1km,274.2600,279.6000,266810.8125,5.3400,277.6387,0.8096,0.8998,961,961,100.00
A2001033,2001-02-02,MOD11A2,LST_Day_1km,274.9000,285.4200,204466.7656,10.5200,283.1950,1.6198,1.2727,961,722,75.13
A2001041,2001-02-10,MOD11A2,LST_Day_1km,276.9200,280.6000,268246.7500,3.6800,279.1329,0.5780,0.7603,961,961,100.00
A2001049,2001-02-18,MOD11A2,LST_Day_1km,261.0400,269.5400,253970.0469,8.5000,265.9372,2.6712,1.6344,961,955,99.38
A2001057,2001-02-26,MOD11A2,LST_Day_1km,265.9200,273.9000,252980.7188,7.9800,269.4150,2.2365,1.4955,961,939,97.71
A2001065,2001-03-06,MOD11A2,LST_Day_1km,271.4600,283.1600,266955.8125,11.7000,278.0790,6.9868,2.6433,961,960,99.90
A2001073,2001-03-14,MOD11A2,LST_Day_1km,273.5000,285.3400,166132.7656,11.8400,280.6297,5.0062,2.2375,961,592,61.60
A2001081,2001-03-22,MOD11A2,LST_Day_1km,258.0000,281.3200,86770.6406,23.3200,277.2225,9.2035,3.0337,961,313,32.57
A2001089,2001-03-30,MOD11A2,LST_Day_1km,285.1800,293.6800,278850.0312,8.5000,290.1665,2.5804,1.6064,961,961,100.00
A2001097,2001-04-07,MOD11A2,LST_Day_1km,272.0000,292.9400,91196.3906,20.9400,284.9887,26.8210,5.1789,961,320,33.30
A2001105,2001-04-15,MOD11A2,LST_Day_1km,270.3600,289.5800,212412.2656,19.2200,279.8581,25.1716,5.0171,961,759,78.98
A2001113,2001-04-23,MOD11A2,LST_Day_1km,289.1200,300.1000,281887.9062,10.9800,293.3277,4.6001,2.1448,961,961,100.00
A2001121,2001-05-01,MOD11A2,LST_Day_1km,294.9200,300.5800,286048.4375,5.6600,297.6571,0.9109,0.9544,961,961,100.00
A2001129,2001-05-09,MOD11A2,LST_Day_1km,287.1400,297.6600,280948.7188,10.5200,292.3504,2.4828,1.5757,961,961,100.00
A2001137,2001-05-17,MOD11A2,LST_Day_1km,289.0200,300.4400,282602.1562,11.4200,294.0709,2.8402,1.6853,961,961,100.00
A2001145,2001-05-25,MOD11A2,LST_Day_1km,286.1000,299.7600,282392.3125,13.6600,293.8526,3.4396,1.8546,961,961,100.00
A2001153,2001-06-02,MOD11A2,LST_Day_1km,281.3400,299.4800,238547.9375,18.1400,291.2673,8.4853,2.9130,961,819,85.22
A2001161,2001-06-10,MOD11A2,LST_Day_1km,282.5200,297.7000,237776.5938,15.1800,291.0362,9.9574,3.1555,961,817,85.02
A2001177,2001-06-26,MOD11A2,LST_Day_1km,,,,,,,,961,0,0.00
A2001185,2001-07-04,MOD11A2,LST_Day_1km,290.7800,300.5600,285065.6875,9.7800,296.6344,1.8761,1.3697,961,961,100.00
A2001193,2001-07-12,MOD11A2,LST_Day_1km,294.6000,306.6800,287465.6562,12.0800,299.1318,2.3987,1.5488,961,961,100.00
A2001201,2001-07-20,MOD11A2,LST_Day_1km,,,,,,,,961,0,0.00
A2001209,2001-07-28,MOD11A2,LST_Day_1km,293.9800,302.6000,286074.3125,8.6200,297.6840,2.1098,1.4525,961,961,100.00
A2001217,2001-08-05,MOD11A2,LST_Day_1km,289.8800,300.7400,283993.0625,10.8600,295.5183,3.4726,1.8635,961,961,100.00
A2001225,2001-08-13,MOD11A2,LST_Day_1km,293.5200,302.1800,286957.4688,8.6600,298.6030,2.4303,1.5590,961,961,100.00
A2001233,2001-08-21,MOD11A2,LST_Day_1km,294.8000,303.0800,287022.3750,8.2800,298.6705,1.9686,1.4031,961,961,100.00
A2001241,2001-08-29,MOD11A2,LST_Day_1km,286.8400,296.3600,272058.6562,9.5200,292.2220,3.1592,1.7774,961,931,96.88
A2001249,2001-09-06,MOD11A2,LST_Day_1km,279.1200,290.3600,195654.0469,11.2400,284.7948,3.5235,1.8771,961,687,71.49
A2001257,2001-09-14,MOD11A2,LST_Day_1km,283.6000,293.4200,259581.7031,9.8200,288.7449,4.5542,2.1341,961,899,93.55
A2001265,2001-09-22,MOD11A2,LST_Day_1km,282.3600,291.5400,276082.4062,9.1800,288.4874,1.7801,1.3342,961,957,99.58
A2001273,2001-09-30,MOD11A2,LST_Day_1km,289.5800,295.4600,281048.4375,5.8800,292.4542,1.1942,1.0928,961,961,100.00
A2001281,2001-10-08,MOD11A2,LST_Day_1km,287.8000,292.8000,279030.2500,5.0000,290.3541,0.6735,0.8206,961,961,100.00
A2001289,2001-10-16,MOD11A2,LST_Day_1km,284.8400,290.3000,274526.6250,5.4600,287.7638,0.8327,0.9125,961,954,99.27
A2001297,2001-10-24,MOD11A2,LST_Day_1km,284.3000,289.5000,276237.4062,5.2000,287.4479,1.1440,1.0696,961,961,100.00
A2001305,2001-11-01,MOD11A2,LST_Day_1km,276.1000,281.6200,254905.4219,5.5200,279.5016,1.1140,1.0555,961,912,94.90
A2001313,2001-11-09,MOD11A2,LST_Day_1km,272.7400,277.8400,264801.7812,5.1000,275.5482,1.0714,1.0351,961,961,100.00
A2001321,2001-11-17,MOD11A2,LST_Day_1km,271.2400,277.7400,264860.6250,6.5000,275.6094,1.0691,1.0340,961,961,100.00
A2001329,2001-11-25,MOD11A2,LST_Day_1km,254.1200,269.5000,246338.9375,15.3800,263.1826,7.5988,2.7566,961,936,97.40
A2001337,2001-12-03,MOD11A2,LST_Day_1km,261.0200,267.0600,253504.2812,6.0400,263.7922,1.1996,1.0953,961,961,100.00
A2001345,2001-12-11,MOD11A2,LST_Day_1km,253.1400,262.9000,208962.0156,9.7600,257.6597,3.7928,1.9475,961,811,84.39
A2001353,2001-12-19,MOD11A2,LST_Day_1km,257.4800,265.4400,249676.4062,7.9600,262.8173,2.1074,1.4517,961,950,98.86
A2001361,2001-12-27,MOD11A2,LST_Day_1km,258.0800,268.7600,122775.3906,10.6800,264.6021,7.9395,2.8177,961,464,48.28
A2002001,2002-01-01,MOD11A2,LST_Day_1km,249.4000,266.2600,150263.6875,16.8600,255.1166,13.1907,3.6319,961,589,61.29
A2002009,2002-01-09,MOD11A2,LST_Day_1km,261.0400,270.0800,205711.7188,9.0400,265.4345,3.0268,1.7398,961,775,80.65
A2002017,2002-01-17,MOD11A2,LST_Day_1km,263.9200,277.2400,258790.2969,13.3200,269.2927,4.8236,2.1963,961,961,100.00
A2002025,2002-01-25,MOD11A2,LST_Day_1km,272.0600,282.2400,232821.7969,10.1800,278.8285,4.5219,2.1265,961,835,86.89
A2002033,2002-02-02,MOD11A2,LST_Day_1km,278.3800,284.6000,270777.2188,6.2200,281.7661,1.6708,1.2926,961,961,100.00
A2002041,2002-02-10,MOD11A2,LST_Day_1km,275.0400,279.6400,266929.0312,4.6000,277.7617,0.7191,0.8480,961,961,100.00
A2002049,2002-02-18,MOD11A2,LST_Day_1km,268.6400,279.7600,181498.9688,11.1200,276.6753,3.5905,1.8949,961,656,68.26
A2002057,2002-02-26,MOD11A2,LST_Day_1km,273.6000,286.5600,271154.7188,12.9600,282.1589,6.7811,2.6040,961,961,100.00
A2002065,2002-03-06,MOD11A2,LST_Day_1km,279.7600,290.0600,273865.5625,10.3000,284.9798,2.7321,1.6529,961,961,100.00
A2002073,2002-03-14,MOD11A2,LST_Day_1km,283.8600,292.1000,277973.5938,8.2400,289.2545,1.8517,1.3608,961,961,100.00
A2002081,2002-03-22,MOD11A2,LST_Day_1km,279.0200,289.3400,274681.5938,10.3200,285.8289,5.1625,2.2721,961,961,100.00
A2002089,2002-03-30,MOD11A2,LST_Day_1km,283.9600,291.7600,277855.5000,7.8000,289.1316,1.8581,1.3631,961,961,100.00
A2002097,2002-04-07,MOD11A2,LST_Day_1km,279.3000,294.9800,260527.0938,15.6800,289.4745,6.0520,2.4601,961,900,93.65
A2002105,2002-04-15,MOD11A2,LST_Day_1km,282.6200,293.6400,278692.5625,11.0200,290.0027,3.5268,1.8780,961,961,100.00
A2002113,2002-04-23,MOD11A2,LST_Day_1km,281.6400,293.7600,277247.7500,12.1200,288.4992,5.1083,2.2601,961,961,100.00
A2002121,2002-05-01,MOD11A2,LST_Day_1km,294.6600,302.2600,286730.1562,7.6000,298.3665,1.4393,1.1997,961,961,100.00
A2002129,2002-05-09,MOD11A2,LST_Day_1km,288.0000,300.3400,283561.5938,12.3400,295.0693,2.4441,1.5633,961,961,100.00
A2002137,2002-05-17,MOD11A2,LST_Day_1km,290.7000,298.3000,282721.0625,7.6000,294.1946,1.8982,1.3777,961,961,100.00
A2002145,2002-05-25,MOD11A2,LST_Day_1km,282.1800,297.2200,221563.2031,15.0400,291.1474,8.2379,2.8702,961,761,79.19
A2002153,2002-06-02,MOD11A2,LST_Day_1km,287.5400,299.5800,282922.2500,12.0400,294.4040,2.0241,1.4227,961,961,100.00
A2002161,2002-06-10,MOD11A2,LST_Day_1km,288.4400,300.3200,282907.9375,11.8800,294.3891,6.1120,2.4722,961,961,100.00
A2002169,2002-06-18,MOD11A2,LST_Day_1km,297.1400,305.9800,289262.5625,8.8400,301.0016,1.5863,1.2595,961,961,100.00
A2002177,2002-06-26,MOD11A2,LST_Day_1km,286.9400,302.4600,284519.1250,15.5200,296.0657,5.1777,2.2755,961,961,100.00
A2002185,2002-07-04,MOD11A2,LST_Day_1km,291.8800,303.5000,286215.9375,11.6200,297.8314,2.3371,1.5288,961,961,100.00
A2002193,2002-07-12,MOD11A2,LST_Day_1km,293.3000,307.0600,287298.9375,13.7600,298.9583,3.8226,1.9551,961,961,100.00
A2002201,2002-07-20,MOD11A2,LST_Day_1km,285.2000,299.9000,273673.6875,14.7000,294.5895,5.9669,2.4427,961,929,96.67
A2002209,2002-07-28,MOD11A2,LST_Day_1km,295.2400,303.4600,287235.3750,8.2200,298.8922,2.1462,1.4650,961,961,100.00
A2002217,2002-08-05,MOD11A2,LST_Day_1km,285.9400,301.2600,201323.2969,15.3200,295.1955,7.6078,2.7582,961,682,70.97
A2002225,2002-08-13,MOD11A2,LST_Day_1km,292.3400,302.1600,285980.6875,9.8200,297.5866,2.1691,1.4728,961,961,100.00
A2002233,2002-08-21,MOD11A2,LST_Day_1km,293.5000,303.0800,286686.9375,9.5800,298.3215,3.8676,1.9666,961,961,100.00
A2002241,2002-08-29,MOD11A2,LST_Day_1km,290.5400,300.6400,285117.1875,10.1000,296.6880,3.7985,1.9490,961,961,100.00
A2002249,2002-09-06,MOD11A2,LST_Day_1km,287.1000,299.5600,282873.2188,12.4600,294.3530,4.1948,2.0481,961,961,100.00
A2002257,2002-09-14,MOD11A2,LST_Day_1km,282.9800,293.2000,198606.0469,10.2200,288.2526,3.0941,1.7590,961,689,71.70
A2002265,2002-09-22,MOD11A2,LST_Day_1km,280.5800,290.0000,206058.3438,9.4200,285.7952,3.4035,1.8449,961,721,75.03
A2002273,2002-09-30,MOD11A2,LST_Day_1km,282.2200,291.0600,275188.0625,8.8400,286.3560,2.8275,1.6815,961,961,100.00
A2002281,2002-10-08,MOD11A2,LST_Day_1km,266.2600,285.8000,256296.8281,19.5400,281.9547,11.2080,3.3478,961,909,94.59
A2002289,2002-10-16,MOD11A2,LST_Day_1km,274.3400,291.0000,183679.6094,16.6600,285.6604,11.1204,3.3347,961,643,66.91
A2002297,2002-10-24,MOD11A2,LST_Day_1km,265.1000,283.5400,118003.4688,18.4400,280.2933,3.9358,1.9839,961,421,43.81
A2002305,2002-11-01,MOD11A2,LST_Day_1km,271.1200,279.6600,192220.9062,8.5400,274.9941,2.1435,1.4641,961,699,72.74
A2002313,2002-11-09,MOD11A2,LST_Day_1km,277.9000,285.5800,153775.0469,7.6800,282.1560,1.8319,1.3535,961,545,56.71
A2002321,2002-11-17,MOD11A2,LST_Day_1km,278.1000,286.8600,273097.1250,8.7600,284.1801,1.9252,1.3875,961,961,100.00
A2002329,2002-11-25,MOD11A2,LST_Day_1km,277.4000,283.6600,173909.4219,6.2600,281.4068,0.9667,0.9832,961,618,64.31
A2002337,2002-12-03,MOD11A2,LST_Day_1km,261.1000,268.3400,233698.8125,7.2400,264.0665,1.2849,1.1335,961,885,92.09
A2002345,2002-12-11,MOD11A2,LST_Day_1km,262.1600,269.4800,255329.5781,7.3200,265.9683,1.2797,1.1312,961,960,99.90
A2002353,2002-12-19,MOD11A2,LST_Day_1km,257.3400,268.7600,251118.8281,11.4200,261.3099,4.1631,2.0404,961,961,100.00
A2002361,2002-12-27,MOD11A2,LST_Day_1km,253.6200,272.5400,185483.1719,18.9200,266.1165,26.6690,5.1642,961,697,72.53
A2003001,2003-01-01,MOD11A2,LST_Day_1km,256.0200,268.1800,252200.5312,12.1600,262.4355,10.2917,3.2081,961,961,100.00
A2003009,2003-01-09,MOD11A2,LST_Day_1km,255.7800,264.4600,250170.6875,8.6800,260.3233,3.8393,1.9594,961,961,100.00
A2003017,2003-01-17,MOD11A2,LST_Day_1km,270.3200,275.6400,263013.2188,5.3200,273.6870,1.2298,1.1090,961,961,100.00
A2003025,2003-01-25,MOD11A2,LST_Day_1km,265.7600,274.1400,24004.4805,8.3800,269.7133,6.1116,2.4722,961,89,9.26
A2003033,2003-02-02,MOD11A2,LST_Day_1km,259.0600,266.8800,205755.5938,7.8200,263.4515,3.8236,1.9554,961,781,81.27
A2003041,2003-02-10,MOD11A2,LST_Day_1km,259.4600,265.3200,252259.3906,5.8600,262.4968,1.2132,1.1014,961,961,100.00
A2003049,2003-02-18,MOD11A2,LST_Day_1km,269.5800,274.4000,261456.5938,4.8200,272.0672,0.7973,0.8929,961,961,100.00
A2003057,2003-02-26,MOD11A2,LST_Day_1km,272.2000,277.3200,264055.8125,5.1200,274.7719,0.4761,0.6900,961,961,100.00
A2003065,2003-03-06,MOD11A2,LST_Day_1km,268.3000,280.1800,249673.1719,11.8800,273.7644,1.4061,1.1858,961,912,94.90
A2003073,2003-03-14,MOD11A2,LST_Day_1km,267.4200,277.2800,191151.9531,9.8600,273.8567,3.9660,1.9915,961,698,72.63
A2003081,2003-03-22,MOD11A2,LST_Day_1km,276.2000,288.0600,273342.1875,11.8600,284.4352,3.3701,1.8358,961,961,100.00
A2003089,2003-03-30,MOD11A2,LST_Day_1km,279.1400,290.3200,275600.5625,11.1800,286.7852,4.4974,2.1207,961,961,100.00
A2003097,2003-04-07,MOD11A2,LST_Day_1km,274.4800,291.3800,271964.5312,16.9000,284.1844,13.3958,3.6600,961,957,99.58
A2003105,2003-04-15,MOD11A2,LST_Day_1km,284.9200,294.3400,279550.5312,9.4200,290.8954,2.9238,1.7099,961,961,100.00
A2003113,2003-04-23,MOD11A2,LST_Day_1km,290.6800,302.8600,285987.0938,12.1800,297.5932,4.1577,2.0391,961,961,100.00
A2003121,2003-05-01,MOD11A2,LST_Day_1km,292.8000,300.6200,285865.7812,7.8200,297.4670,1.7314,1.3158,961,961,100.00
A2003129,2003-05-09,MOD11A2,LST_Day_1km,284.1200,299.6800,245216.8281,15.5600,292.2727,5.8807,2.4250,961,839,87.30
A2003137,2003-05-17,MOD11A2,LST_Day_1km,290.8800,298.8600,283507.5000,7.9800,295.0130,1.7488,1.3224,961,961,100.00
A2003145,2003-05-25,MOD11A2,LST_Day_1km,294.2400,303.1200,286195.9688,8.8800,297.8106,1.3758,1.1729,961,961,100.00
A2003153,2003-06-02,MOD11A2,LST_Day_1km,295.4200,304.4400,287549.0625,9.0200,299.2186,1.6900,1.3000,961,961,100.00
A2003161,2003-06-10,MOD11A2,LST_Day_1km,290.0800,303.4200,285392.2188,13.3400,296.9742,2.7935,1.6714,961,961,100.00
A2003169,2003-06-18,MOD11A2,LST_Day_1km,287.1200,299.7400,283521.8125,12.6200,295.0279,5.3736,2.3181,961,961,100.00
A2003177,2003-06-26,MOD11A2,LST_Day_1km,293.8000,305.4000,287177.2500,11.6000,298.8317,3.7202,1.9288,961,961,100.00
A2003185,2003-07-04,MOD11A2,LST_Day_1km,288.6800,296.9200,114705.5859,8.2400,293.3647,1.7662,1.3290,961,391,40.69
A2003193,2003-07-12,MOD11A2,LST_Day_1km,289.2800,302.9600,286338.0625,13.6800,297.9584,2.6462,1.6267,961,961,100.00
A2003201,2003-07-20,MOD11A2,LST_Day_1km,294.6400,304.6800,288530.5000,10.0400,300.2399,3.4883,1.8677,961,961,100.00
A2003209,2003-07-28,MOD11A2,LST_Day_1km,294.1200,302.3400,287010.4062,8.2200,298.6581,1.9891,1.4103,961,961,100.00
A2003217,2003-08-05,MOD11A2,LST_Day_1km,288.1200,301.3400,284786.7188,13.2200,296.3441,4.1971,2.0487,961,961,100.00
A2003225,2003-08-13,MOD11A2,LST_Day_1km,293.1200,303.7200,286380.5312,10.6000,298.0026,3.6685,1.9153,961,961,100.00
A2003233,2003-08-21,MOD11A2,LST_Day_1km,290.9800,303.5600,285336.0938,12.5800,296.9158,5.5249,2.3505,961,961,100.00
A2003241,2003-08-29,MOD11A2,LST_Day_1km,286.5000,309.9400,282501.7188,23.4400,298.9436,25.0919,5.0092,961,945,98.34
A2003249,2003-09-06,MOD11A2,LST_Day_1km,289.2200,298.8800,282572.4375,9.6600,294.0400,3.2360,1.7989,961,961,100.00
A2003257,2003-09-14,MOD11A2,LST_Day_1km,290.4400,302.0600,284650.8438,11.6200,296.2028,4.4725,2.1148,961,961,100.00
A2003265,2003-09-22,MOD11A2,LST_Day_1km,292.7200,305.1800,287506.7188,12.4600,299.1745,6.1359,2.4771,961,961,100.00
A2003273,2003-09-30,MOD11A2,LST_Day_1km,277.4000,293.0600,256448.2344,15.6600,287.4980,9.2779,3.0460,961,892,92.82
A2003281,2003-10-08,MOD11A2,LST_Day_1km,268.9600,286.7400,141386.0312,17.7800,281.6455,6.1106,2.4720,961,502,52.24
A2003289,2003-10-16,MOD11A2,LST_Day_1km,278.7400,285.1600,271466.3750,6.4200,282.4832,1.5020,1.2256,961,961,100.00
A2003297,2003-10-24,MOD11A2,LST_Day_1km,274.0200,282.0400,268365.1875,8.0200,279.2562,3.0061,1.7338,961,961,100.00
A2003305,2003-11-01,MOD11A2,LST_Day_1km,279.4600,285.5800,272062.9062,6.1200,283.1040,1.9140,1.3835,961,961,100.00
A2003313,2003-11-09,MOD11A2,LST_Day_1km,273.7800,277.8000,264949.2500,4.0200,275.7016,0.3863,0.6215,961,961,100.00
A2003321,2003-11-17,MOD11A2,LST_Day_1km,279.4600,286.8000,271281.1562,7.3400,282.2905,0.9229,0.9607,961,961,100.00
A2003329,2003-11-25,MOD11A2,LST_Day_1km,279.1400,287.1400,269221.9375,8.0000,281.9078,1.2903,1.1359,961,955,99.38
A2003337,2003-12-03,MOD11A2,LST_Day_1km,270.1600,275.5800,178548.8438,5.4200,272.5937,0.7846,0.8858,961,655,68.16
A2003345,2003-12-11,MOD11A2,LST_Day_1km,262.7200,275.5800,147079.9062,12.8600,268.8846,5.8847,2.4258,961,547,56.92
A2003353,2003-12-19,MOD11A2,LST_Day_1km,258.7000,268.3200,249027.7656,9.6200,262.6875,2.3215,1.5237,961,948,98.65
A2003361,2003-12-27,MOD11A2,LST_Day_1km,,,,,,,,961,0,0.00
A2004001,2004-01-01,MOD11A2,LST_Day_1km,257.1000,267.6000,216582.1562,10.5000,261.8889,9.0530,3.0088,961,827,86.06
A2004009,2004-01-09,MOD11A2,LST_Day_1km,258.0600,270.5000,256565.2500,12.4400,266.9774,10.5449,3.2473,961,961,100.00
A2004017,2004-01-17,MOD11A2,LST_Day_1km,256.4400,271.6400,51598.3594,15.2000,261.9206,9.2741,3.0453,961,197,20.50
A2004025,2004-01-25,MOD11A2,LST_Day_1km,259.3000,271.6600,254421.3438,12.3600,264.7465,4.8643,2.2055,961,961,100.00
A2004033,2004-02-02,MOD11A2,LST_Day_1km,257.5400,276.6800,40993.7070,19.1400,273.2914,11.5235,3.3946,961,150,15.61
A2004041,2004-02-10,MOD11A2,LST_Day_1km,252.3200,268.6200,46044.5977,16.3000,260.1390,30.3781,5.5116,961,177,18.42
A2004049,2004-02-18,MOD11A2,LST_Day_1km,266.4600,269.9200,257598.0781,3.4600,268.0521,0.3032,0.5506,961,961,100.00
A2004057,2004-02-26,MOD11A2,LST_Day_1km,253.1200,274.1600,121576.6875,21.0400,268.3812,13.7022,3.7017,961,453,47.14
A2004065,2004-03-05,MOD11A2,LST_Day_1km,265.2000,274.4600,260146.5156,9.2600,270.7040,4.5699,2.1377,961,961,100.00
A2004073,2004-03-13,MOD11A2,LST_Day_1km,274.8600,289.1600,270719.8438,14.3000,281.7064,9.2607,3.0431,961,961,100.00
A2004081,2004-03-21,MOD11A2,LST_Day_1km,274.5600,284.2600,104765.6328,9.7000,280.1220,3.1223,1.7670,961,374,38.92
A2004089,2004-03-29,MOD11A2,LST_Day_1km,280.6200,290.9400,274518.4375,10.3200,285.6591,4.1352,2.0335,961,961,100.00
A2004097,2004-04-06,MOD11A2,LST_Day_1km,275.8800,290.7800,273924.9688,14.9000,285.9342,4.1536,2.0380,961,958,99.69
A2004105,2004-04-14,MOD11A2,LST_Day_1km,285.9200,295.8800,280315.9375,9.9600,291.6919,3.2132,1.7925,961,961,100.00
A2004113,2004-04-22,MOD11A2,LST_Day_1km,286.9200,295.7600,280613.2500,8.8400,292.0013,2.9600,1.7205,961,961,100.00
A2004121,2004-04-30,MOD11A2,LST_Day_1km,284.7800,296.5800,279847.6875,11.8000,291.8120,5.7354,2.3949,961,959,99.79
A2004129,2004-05-08,MOD11A2,LST_Day_1km,275.0000,292.4600,70110.0156,17.4600,287.3361,10.8591,3.2953,961,244,25.39
A2004137,2004-05-16,MOD11A2,LST_Day_1km,284.0800,293.8400,274360.2812,9.7600,290.0215,2.0583,1.4347,961,946,98.44
