date[YYYYDDD],date,product,band,min,max,sum,range,mean,variance,standard_deviation,tot_pixels,pixels_pass_qa,per_cent_pixels_pass_qa
A2012281,2012-10-07,MOD11A2,LST_Night_1km,272.1200,279.1000,266438.9062,6.9800,277.2517,0.6535,0.8084,961,961,100.00
A2012289,2012-10-15,MOD11A2,LST_Night_1km,276.5200,285.3000,269247.0312,8.7800,280.1738,2.8346,1.6836,961,961,100.00
A2012297,2012-10-23,MOD11A2,LST_Night_1km,267.2200,271.4000,35481.0195,4.1800,268.7956,0.9614,0.9805,961,132,13.74
A2012305,2012-10-31,MOD11A2,LST_Night_1km,272.3400,277.4000,263774.0625,5.0600,274.4787,0.3699,0.6082,961,961,100.00
A2012313,2012-11-08,MOD11A2,LST_Night_1km,268.9200,275.9400,262494.7188,7.0200,273.1475,1.1407,1.0680,961,961,100.00
A2012321,2012-11-16,MOD11A2,LST_Night_1km,269.7200,277.5200,240759.6875,7.8000,274.2138,2.6606,1.6311,961,878,91.36
A2012329,2012-11-24,MOD11A2,LST_Night_1km,267.6000,278.8400,259883.8125,11.2400,272.4149,3.3559,1.8319,961,954,99.27
A2012337,2012-12-02,MOD11A2,LST_Night_1km,254.0200,266.7600,249924.4219,12.7400,260.0670,5.9433,2.4379,961,961,100.00
A2012345,2012-12-10,MOD11A2,LST_Night_1km,260.9800,274.6800,214875.1562,13.7000,268.9301,11.2430,3.3531,961,799,83.14
A2012353,2012-12-18,MOD11A2,LST_Night_1km,260.4600,265.2800,15222.5420,4.8200,262.4576,1.8248,1.3508,961,58,6.04
A2012361,2012-12-26,MOD11A2,LST_Night_1km,260.0000,271.0600,257238.3125,11.0600,267.6777,4.3232,2.0792,961,961,100.00
A2013001,2013-01-01,MOD11A2,LST_Night_1km,252.3600,273.3400,254333.3906,20.9800,265.7611,19.8661,4.4571,961,957,99.58
A2013009,2013-01-09,MOD11A2,LST_Night_1km,251.1200,265.3000,87862.5078,14.1800,259.1814,11.7826,3.4326,961,339,35.28
A2013017,2013-01-17,MOD11A2,LST_Night_1km,254.3800,261.9200,31475.8418,7.5400,257.9987,2.4877,1.5772,961,122,12.70
A2013025,2013-01-25,MOD11A2,LST_Night_1km,255.5000,264.5200,243914.4688,9.0200,260.5924,2.2535,1.5012,961,936,97.40
A2013033,2013-02-02,MOD11A2,LST_Night_1km,250.5800,274.2000,199970.7812,23.6200,270.9631,8.1308,2.8515,961,738,76.80
A2013041,2013-02-10,MOD11A2,LST_Night_1km,256.7000,263.4800,247538.5938,6.7800,260.2929,2.5718,1.6037,961,951,98.96
A2013049,2013-02-18,MOD11A2,LST_Night_1km,260.0400,272.0400,143946.9531,12.0000,265.0957,8.0086,2.8300,961,543,56.50
A2013057,2013-02-26,MOD11A2,LST_Night_1km,267.6800,272.6400,259336.5625,4.9600,270.4240,0.5695,0.7547,961,959,99.79
A2013065,2013-03-06,MOD11A2,LST_Night_1km,263.6400,276.0600,111059.4062,12.4200,273.5453,4.6380,2.1536,961,406,42.25
A2013073,2013-03-14,MOD11A2,LST_Night_1km,254.6000,273.1600,254754.0781,18.5600,266.4792,8.6525,2.9415,961,956,99.48
A2013081,2013-03-22,MOD11A2,LST_Night_1km,257.1600,269.8600,220365.4375,12.7000,260.7875,4.7934,2.1894,961,845,87.93
A2013089,2013-03-30,MOD11A2,LST_Night_1km,257.5400,270.8000,99928.4609,13.2600,262.2794,5.5349,2.3526,961,381,39.65
A2013097,2013-04-07,MOD11A2,LST_Night_1km,269.4400,278.2200,263535.5000,8.7800,274.2305,1.8584,1.3632,961,961,100.00
A2013105,2013-04-15,MOD11A2,LST_Night_1km,275.4600,280.9800,267409.5312,5.5200,278.2617,1.0368,1.0182,961,961,100.00
A2013113,2013-04-23,MOD11A2,LST_Night_1km,280.3000,286.4400,271653.8125,6.1400,283.2678,0.8908,0.9438,961,959,99.79
A2013121,2013-05-01,MOD11A2,LST_Night_1km,279.4200,285.0600,271508.8125,5.6400,282.5274,0.5237,0.7237,961,961,100.00
A2013129,2013-05-09,MOD11A2,LST_Night_1km,280.5800,286.2200,273152.3750,5.6400,284.2376,0.7409,0.8608,961,961,100.00
A2013137,2013-05-17,MOD11A2,LST_Night_1km,278.9800,285.5400,271754.0938,6.5600,283.0772,0.9800,0.9900,961,960,99.90
A2013145,2013-05-25,MOD11A2,LST_Night_1km,264.6000,284.1200,200007.2500,19.5200,280.1222,8.3860,2.8959,961,714,74.30
A2013153,2013-06-02,MOD11A2,LST_Night_1km,276.2200,287.6000,96837.2188,11.3800,283.1497,10.1808,3.1907,961,342,35.59
A2013161,2013-06-10,MOD11A2,LST_Night_1km,285.4200,290.1400,276296.8438,4.7200,287.5097,0.6324,0.7953,961,961,100.00
A2013169,2013-06-18,MOD11A2,LST_Night_1km,287.9800,295.1800,280290.5938,7.2000,291.6656,1.5302,1.2370,961,961,100.00
A2013177,2013-06-26,MOD11A2,LST_Night_1km,281.2600,289.0000,274491.5938,7.7400,286.2269,1.4410,1.2004,961,959,99.79
A2013185,2013-07-04,MOD11A2,LST_Night_1km,285.3800,289.5000,276560.5000,4.1200,287.7841,0.5355,0.7318,961,961,100.00
A2013193,2013-07-12,MOD11A2,LST_Night_1km,283.0000,289.1000,266791.1562,6.1000,286.8722,1.0631,1.0311,961,930,96.77
A2013201,2013-07-20,MOD11A2,LST_Night_1km,285.6800,290.3800,276591.3125,4.7000,287.8161,0.6608,0.8129,961,961,100.00
A2013209,2013-07-28,MOD11A2,LST_Night_1km,288.2600,295.9600,279564.3125,7.7000,290.9098,1.5667,1.2517,961,961,100.00
A2013217,2013-08-05,MOD11A2,LST_Night_1km,290.4400,297.1600,282154.0625,6.7200,293.6046,1.5502,1.2451,961,961,100.00
A2013225,2013-08-13,MOD11A2,LST_Night_1km,283.6600,291.0800,275275.5625,7.4200,286.4470,1.7348,1.3171,961,961,100.00
A2013233,2013-08-21,MOD11A2,LST_Night_1km,281.6400,285.9000,272624.9688,4.2600,283.6888,0.4145,0.6438,961,961,100.00
A2013241,2013-08-29,MOD11A2,LST_Night_1km,279.9000,284.6200,271054.0000,4.7200,282.0541,0.5879,0.7667,961,961,100.00
A2013249,2013-09-06,MOD11A2,LST_Night_1km,279.4000,286.2000,271345.6562,6.8000,282.3576,1.2990,1.1398,961,961,100.00
A2013257,2013-09-14,MOD11A2,LST_Night_1km,273.3800,281.4400,226000.6719,8.0600,279.0132,4.0935,2.0232,961,810,84.29
A2013265,2013-09-22,MOD11A2,LST_Night_1km,272.5200,278.2000,265614.9375,5.6800,276.3943,0.5816,0.7626,961,961,100.00
A2013273,2013-09-30,MOD11A2,LST_Night_1km,272.8400,277.6400,264182.1875,4.8000,274.9034,0.8621,0.9285,961,961,100.00
A2013281,2013-10-08,MOD11A2,LST_Night_1km,277.3800,283.5200,269549.8750,6.1400,280.4890,1.1101,1.0536,961,961,100.00
A2013289,2013-10-16,MOD11A2,LST_Night_1km,276.8400,285.4000,269568.1875,8.5600,280.5080,2.4517,1.5658,961,961,100.00
A2013297,2013-10-24,MOD11A2,LST_Night_1km,276.7800,286.2600,269798.7812,9.4800,280.7480,2.1231,1.4571,961,961,100.00
A2013305,2013-11-01,MOD11A2,LST_Night_1km,274.7600,283.5200,250055.2031,8.7600,280.3309,1.3862,1.1774,961,892,92.82
A2013313,2013-11-09,MOD11A2,LST_Night_1km,268.3800,277.1200,237192.1562,8.7400,273.2628,1.5984,1.2643,961,868,90.32
A2013321,2013-11-17,MOD11A2,LST_Night_1km,272.9400,278.4600,264432.1875,5.5200,275.1636,1.3082,1.1438,961,961,100.00
A2013329,2013-11-25,MOD11A2,LST_Night_1km,259.4000,273.2800,245694.4688,13.8800,266.7692,6.2748,2.5050,961,921,95.84
A2013337,2013-12-03,MOD11A2,LST_Night_1km,261.3000,270.3600,126751.9766,9.0600,267.4092,1.0741,1.0364,961,474,49.32
A2013345,2013-12-11,MOD11A2,LST_Night_1km,266.6400,276.0600,260206.1719,9.4200,270.7661,3.1588,1.7773,961,961,100.00
A2013353,2013-12-19,MOD11A2,LST_Night_1km,271.6400,279.5000,264436.8438,7.8600,275.1684,2.2629,1.5043,961,961,100.00
A2013361,2013-12-27,MOD11A2,LST_Night_1km,269.0600,279.9400,263470.5938,10.8800,274.1630,4.1100,2.0273,961,961,100.00
A2014001,2014-01-01,MOD11A2,LST_Night_1km,269.5200,278.0200,262366.8750,8.5000,273.0144,1.7338,1.3167,961,961,100.00
A2014009,2014-01-09,MOD11A2,LST_Night_1km,260.6200,273.0600,139978.9688,12.4400,268.6736,4.3508,2.0858,961,521,54.21
A2014017,2014-01-17,MOD11A2,LST_Night_1km,259.9800,264.6400,17078.4414,4.6600,262.7452,2.0049,1.4159,961,65,6.76
A2014025,2014-01-25,MOD11A2,LST_Night_1km,253.0200,264.8800,224133.8906,11.8600,258.5166,4.8950,2.2125,961,867,90.22
A2014033,2014-02-02,MOD11A2,LST_Night_1km,266.5400,275.6400,261449.0312,9.1000,272.0594,2.2612,1.5037,961,961,100.00
A2014041,2014-02-10,MOD11A2,LST_Night_1km,268.6600,273.9200,260786.5156,5.2600,271.6526,0.6015,0.7756,961,960,99.90
A2014049,2014-02-18,MOD11A2,LST_Night_1km,269.8200,274.6600,261529.1250,4.8400,272.1427,0.8213,0.9063,961,961,100.00
A2014057,2014-02-26,MOD11A2,LST_Night_1km,269.2200,276.2000,262242.5312,6.9800,272.8850,1.1930,1.0922,961,961,100.00
A2014065,2014-03-06,MOD11A2,LST_Night_1km,269.9800,277.0400,262382.4062,7.0600,273.0306,2.1664,1.4719,961,961,100.00
A2014073,2014-03-14,MOD11A2,LST_Night_1km,272.4200,281.0200,265593.8438,8.6000,276.3724,2.6784,1.6366,961,961,100.00
A2014081,2014-03-22,MOD11A2,LST_Night_1km,269.8400,276.8800,263273.0312,7.0400,273.9574,1.4657,1.2107,961,961,100.00
A2014089,2014-03-30,MOD11A2,LST_Night_1km,275.1000,279.6800,266513.5000,4.5800,277.3293,0.5850,0.7649,961,961,100.00
A2014097,2014-04-07,MOD11A2,LST_Night_1km,272.0000,277.5800,264135.5312,5.5800,274.8549,0.7389,0.8596,961,961,100.00
A2014105,2014-04-15,MOD11A2,LST_Night_1km,273.7000,278.6400,265584.4688,4.9400,276.3626,1.2921,1.1367,961,961,100.00
A2014113,2014-04-23,MOD11A2,LST_Night_1km,277.0000,285.3200,269752.6250,8.3200,281.8732,1.6264,1.2753,961,957,99.58
A2014121,2014-05-01,MOD11A2,LST_Night_1km,275.4200,280.9600,268334.8125,5.5400,279.2246,0.6818,0.8257,961,961,100.00
A2014129,2014-05-09,MOD11A2,LST_Night_1km,278.4600,283.5600,270429.6562,5.1000,281.4044,0.7608,0.8722,961,961,100.00
A2014137,2014-05-17,MOD11A2,LST_Night_1km,280.0000,292.6400,273669.9688,12.6400,285.3701,2.0805,1.4424,961,959,99.79
A2014145,2014-05-25,MOD11A2,LST_Night_1km,279.8600,290.1600,268361.4062,10.3000,286.4049,0.9531,0.9763,961,937,97.50
A2014153,2014-06-02,MOD11A2,LST_Night_1km,281.4200,291.0800,275528.0625,9.6600,286.7097,2.0623,1.4361,961,961,100.00
A2014161,2014-06-10,MOD11A2,LST_Night_1km,280.3200,293.5000,273339.0000,13.1800,284.4319,1.9157,1.3841,961,961,100.00
A2014169,2014-06-18,MOD11A2,LST_Night_1km,282.0200,286.1400,273021.3125,4.1200,284.1013,0.6980,0.8355,961,961,100.00
A2014177,2014-06-26,MOD11A2,LST_Night_1km,281.2200,285.5000,272433.2500,4.2800,283.4893,0.5271,0.7260,961,961,100.00
A2014185,2014-07-04,MOD11A2,LST_Night_1km,277.6200,290.4400,64871.0039,12.8200,287.0398,17.7784,4.2164,961,226,23.52
A2014193,2014-07-12,MOD11A2,LST_Night_1km,287.4800,293.8600,271533.9375,6.3800,289.7907,1.2064,1.0984,961,937,97.50
A2014201,2014-07-20,MOD11A2,LST_Night_1km,279.2000,290.8600,263850.0312,11.6600,288.3607,1.9114,1.3825,961,915,95.21
A2014209,2014-07-28,MOD11A2,LST_Night_1km,287.3200,292.3400,278775.6875,5.0200,290.0892,0.5292,0.7275,961,961,100.00
A2014217,2014-08-05,MOD11A2,LST_Night_1km,285.3200,292.7400,272346.9375,7.4200,289.1156,1.1205,1.0585,961,942,98.02
